artist,artist_id,track,track_duration,composer,composition_id,score_path,midi_path,youtube_links,quality,perf_id,album,album_date,repetition,align_file,album_id,split
Daniel Barenboim,2,"Piano Sonata No. 17 In D Minor, Op. 31, No. 2 -""The Tempest"": 1. Largo - Allegro",527.76,Ludwig van Beethoven,1253,"Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/08385.mid",https://www.youtube.com/watch?v=1dPDxizsZmw,,8385,Beethoven: The Piano Sonatas,1984-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/08385_infer_corresp.txt",69,validation
Daniel Barenboim,2,"Piano Sonata No. 17 in D Minor, Op. 31 No. 2 ""The Tempest"": 1. Largo - Allegro",526.706,Ludwig van Beethoven,1253,"Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/08386.mid",https://www.youtube.com/watch?v=rUvtlA2UCEs,,8386,Beethoven For All - The Piano Sonatas,2006-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/08386_infer_corresp.txt",7,train
Claudio Arrau,1,"Piano Sonata No.17 in D minor, Op.31 No.2 -""Tempest"": 1. Largo - Allegro",520.0,Ludwig van Beethoven,1253,"Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/08387.mid",https://www.youtube.com/watch?v=SpM8rLlssvk,,8387,Beethoven: Complete Piano Sonatas,2012-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/08387_infer_corresp.txt",15,train
Claudio Arrau,1,"Piano Sonata No.17 in D minor, Op.31 No.2 -""Tempest"": 1. Largo - Allegro",518.0,Ludwig van Beethoven,1253,"Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/08388.mid",https://www.youtube.com/watch?v=fniwyAP87cU,,8388,Beethoven: The Complete Piano Sonatas & Concertos,1998-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/08388_infer_corresp.txt",66,train
Claudio Arrau,1,"Piano Sonata No.17 in D minor, Op.31 No.2 -""Tempest"": 1. Largo - Allegro",485.0,Ludwig van Beethoven,1253,"Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/08389.mid",https://www.youtube.com/watch?v=FyU2m0wmNPw,,8389,"Beethoven: Piano Sonatas Nos. 17 ""Tempest"" & 31",1990-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/08389_infer_corresp.txt",32,train
Alfred Brendel,0,"Piano Sonata No. 17 In D Minor, Op. 31 No. 2 ""Tempest"": I. Largo - Allegro",467.506,Ludwig van Beethoven,1253,"Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/08393.mid",https://www.youtube.com/watch?v=hLC4FJVgEeU,,8393,"The Legendary Early Recordings: Alfred Brendel, Vol. 8",2019-04-05,,"Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/08393_infer_corresp.txt",113,train
Alfred Brendel,0,"Piano Sonata No. 17 in D Minor, Op. 31 No. 2 ""Tempest"": I. Largo - Allegro",467.52,Ludwig van Beethoven,1253,"Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/08394.mid",https://www.youtube.com/watch?v=nH1QkAW0DUY,,8394,"More Piano Giants: Alfred Brendel, Vol. 4",2019-03-15,,"Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/08394_infer_corresp.txt",93,train
Alfred Brendel,0,"Piano Sonata No.17 in D minor, Op.31 No.2 -""Tempest"": 1. Largo - Allegro",534.373,Ludwig van Beethoven,1253,"Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/08395.mid",https://www.youtube.com/watch?v=tvjRkLQwAjg,,8395,Beethoven: Complete Piano Sonatas & Concertos,2010-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/08395_infer_corresp.txt",16,train
Alfred Brendel,0,"Piano Sonata No.17 in D minor, Op.31 No.2 -""Tempest"": 1. Largo - Allegro",529.24,Ludwig van Beethoven,1253,"Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/08396.mid",https://www.youtube.com/watch?v=HbSrxJuSua4,,8396,Brendel spielt Beethoven (Klavierkonzerte / Klaviersonaten),2010-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/08396_infer_corresp.txt",72,train
Alfred Brendel,0,"Piano Sonata No. 17 in D Minor, Op. 31 No. 2 ""Tempest"": I. Largo - Allegro",469.026,Ludwig van Beethoven,1253,"Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/08397.mid",https://www.youtube.com/watch?v=j9QBnmwGY6Y,,8397,Young Brendel,2001-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/08397_infer_corresp.txt",118,train
Alfred Brendel,0,"Piano Sonata No.17 in D minor, Op.31 No.2 -""Tempest"": 1. Largo - Allegro",529.0,Ludwig van Beethoven,1253,"Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/08398.mid",https://www.youtube.com/watch?v=QKUbudGjPto,,8398,Beethoven: Favourite Piano Sonatas,1993-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/08398_infer_corresp.txt",18,train
Alfred Brendel,0,"Piano Sonata No.17 in D minor, Op.31 No.2 -""Tempest"": 1. Largo - Allegro",539.826,Ludwig van Beethoven,1253,"Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/08399.mid",https://www.youtube.com/watch?v=yLL9omsnWXc,,8399,Beethoven: Piano Sonatas Nos.16-18,1993-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/08399_infer_corresp.txt",43,train
Alfred Brendel,0,"Piano Sonata No. 17 in D Minor, Op. 31 No. 2 ""Tempest"": I. Largo - Allegro",467.666,Ludwig van Beethoven,1253,"Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/08400.mid",https://www.youtube.com/watch?v=o5o_vG-cibE,,8400,"Beethoven: Piano Sonatas, Vol. 2",1991-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/08400_infer_corresp.txt",54,test
Friedrich Gulda,3,"Piano Sonata No. 17 in D Minor, Op. 31 No. 2 ""The Tempest"": I. Largo - Allegro",429.506,Ludwig van Beethoven,1253,"Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/08402.mid",https://www.youtube.com/watch?v=JFMBYkgkB6s,,8402,Beethoven: Complete Piano Sonatas,2021-07-23,,"Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/08402_infer_corresp.txt",15,train
Friedrich Gulda,3,"Piano Sonata No. 17 in D Minor, Op. 31 No. 2 ""Tempest"": I. Largo - Allegro (Live)",436.093,Ludwig van Beethoven,1253,"Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/08403.mid",https://www.youtube.com/watch?v=JRNtZQQB_pI,good quality,8403,"Mozart, Beethoven & Others: Piano Works (Remastered 2021) [Live]",2021-02-12,,"Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/08403_infer_corresp.txt",96,train
Friedrich Gulda,3,"Piano Sonata No. 17 in D Minor, Op. 31 No. 2 ""The Tempest"": I. Largo - Allegro",429.44,Ludwig van Beethoven,1253,"Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/08405.mid",https://www.youtube.com/watch?v=9uX52nvzb4s,,8405,"Beethoven: Sonata No. 17 ""The Tempest"", Wilhelm Backhaus vs. Friedrich Gulda (Compare 2 Versions)",2014-05-15,,"Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/08405_infer_corresp.txt",57,validation
Friedrich Gulda,3,"Piano Sonata No. 17 in D Minor, Op. 31 No. 2 ""The Tempest"": I. Largo - Allegro",409.0,Ludwig van Beethoven,1253,"Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/08406.mid",https://www.youtube.com/watch?v=pN2fhMnMQ2A,,8406,Gulda plays Beethoven,2005-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/08406_infer_corresp.txt",80,train
Friedrich Gulda,3,"Piano Sonata No. 17 in D Minor, Op. 31 No. 2 ""The Tempest"": I. Largo - Allegro",405.32,Ludwig van Beethoven,1253,"Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/08407.mid",https://www.youtube.com/watch?v=1Qgb3dXND-k,,8407,"Beethoven: Piano Sonatas Nos. 14, 15, 17, 21-24 & 32",1973-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/08407_infer_corresp.txt",31,train
Wilhelm Kempff,5,"Piano Sonata No. 17 in D Minor, Op. 31 No. 2 ""The Tempest"": I. Largo - Allegro",502.333,Ludwig van Beethoven,1253,"Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/08408.mid",https://www.youtube.com/watch?v=UOeMrJVBiv4,,8408,Beethoven: Sonatas Nos. 13 - 19,2019-09-13,,"Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/08408_infer_corresp.txt",59,train
Wilhelm Kempff,5,"Piano Sonata No. 17 in D Minor, Op. 31 No. 2 ""The Tempest"": I. Largo - Allegro",379.0,Ludwig van Beethoven,1253,"Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/08411.mid",https://www.youtube.com/watch?v=LMrWwPYVgMo,,8411,Beethoven: The Piano Sonatas,1995-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/08411_infer_corresp.txt",69,train
Sviatoslav Richter,4,"Piano Sonata No.27 in E minor, Op.90: 2. Nicht zu geschwind und sehr singbar vorgetragen",401.0,Ludwig van Beethoven,1259,"Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/II._Nicht_zu_geschwind_und_sehr_singbar_vorgetragen/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/II._Nicht_zu_geschwind_und_sehr_singbar_vorgetragen/08483.mid",https://www.youtube.com/watch?v=920Z5mUcMFk,,8483,Richter plays Haydn/Weber/Beethoven,1994-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/II._Nicht_zu_geschwind_und_sehr_singbar_vorgetragen/08483_infer_corresp.txt",105,train
Daniel Barenboim,2,"Beethoven: Piano Sonata No. 27 in E Minor, Op. 90: II. Nicht zu geschwind und sehr singbar vorzutragen",500.773,Ludwig van Beethoven,1259,"Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/II._Nicht_zu_geschwind_und_sehr_singbar_vorgetragen/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/II._Nicht_zu_geschwind_und_sehr_singbar_vorgetragen/08493.mid",https://www.youtube.com/watch?v=LB6ZBW0M4uI,,8493,Beethoven: Complete Piano Sonatas & Diabelli Variations,2021-08-20,,"Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/II._Nicht_zu_geschwind_und_sehr_singbar_vorgetragen/08493_infer_corresp.txt",17,test
Daniel Barenboim,2,"Piano Sonata No. 27 in E Minor, Op. 90: II. Nicht zu geschwind und sehr singbar vorgetragen",516.213,Ludwig van Beethoven,1259,"Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/II._Nicht_zu_geschwind_und_sehr_singbar_vorgetragen/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/II._Nicht_zu_geschwind_und_sehr_singbar_vorgetragen/08494.mid",https://www.youtube.com/watch?v=bd_vFauCD78,,8494,Beethoven: Piano Sonatas Nos. 27-32,2020-10-30,,"Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/II._Nicht_zu_geschwind_und_sehr_singbar_vorgetragen/08494_infer_corresp.txt",36,train
Daniel Barenboim,2,"Piano Sonata No. 27 in E Minor, Op. 90: 2. Nicht zu geschwind und sehr singbar vorgetragen",496.893,Ludwig van Beethoven,1259,"Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/II._Nicht_zu_geschwind_und_sehr_singbar_vorgetragen/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/II._Nicht_zu_geschwind_und_sehr_singbar_vorgetragen/08495.mid",https://www.youtube.com/watch?v=8NN3ZQ10qVY,,8495,Beethoven For All - The Piano Sonatas,2006-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/II._Nicht_zu_geschwind_und_sehr_singbar_vorgetragen/08495_infer_corresp.txt",7,test
Daniel Barenboim,2,"Piano Sonata No. 27 In E Minor, Op. 90: 2. Nicht zu geschwind und sehr singbar vorgetragen",492.533,Ludwig van Beethoven,1259,"Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/II._Nicht_zu_geschwind_und_sehr_singbar_vorgetragen/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/II._Nicht_zu_geschwind_und_sehr_singbar_vorgetragen/08496.mid",https://www.youtube.com/watch?v=4ksIl9n_Zsg,,8496,Beethoven: The Piano Sonatas,1984-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/II._Nicht_zu_geschwind_und_sehr_singbar_vorgetragen/08496_infer_corresp.txt",69,train
Claudio Arrau,1,"Piano Sonata No.27 in E minor, Op.90: 2. Nicht zu geschwind und sehr singbar vorgetragen",477.0,Ludwig van Beethoven,1259,"Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/II._Nicht_zu_geschwind_und_sehr_singbar_vorgetragen/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/II._Nicht_zu_geschwind_und_sehr_singbar_vorgetragen/08497.mid",https://www.youtube.com/watch?v=OZ8xLnDPUkI,,8497,Beethoven: Complete Piano Sonatas,2012-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/II._Nicht_zu_geschwind_und_sehr_singbar_vorgetragen/08497_infer_corresp.txt",15,train
Claudio Arrau,1,"Piano Sonata No.27 in E minor, Op.90: 2. Nicht zu geschwind und sehr singbar vorgetragen",475.16,Ludwig van Beethoven,1259,"Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/II._Nicht_zu_geschwind_und_sehr_singbar_vorgetragen/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/II._Nicht_zu_geschwind_und_sehr_singbar_vorgetragen/08498.mid",https://www.youtube.com/watch?v=49sify8naY8,,8498,Beethoven: The Complete Piano Sonatas & Concertos,1998-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/II._Nicht_zu_geschwind_und_sehr_singbar_vorgetragen/08498_infer_corresp.txt",66,train
Claudio Arrau,1,"Piano Sonata No.27 in E minor, Op.90: 2. Nicht zu geschwind und sehr singbar vorgetragen",514.0,Ludwig van Beethoven,1259,"Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/II._Nicht_zu_geschwind_und_sehr_singbar_vorgetragen/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/II._Nicht_zu_geschwind_und_sehr_singbar_vorgetragen/08499.mid",https://www.youtube.com/watch?v=e4r90Okt1a4,,8499,"Beethoven: Piano Sonatas Nos. 9, 10, 27 & 28",1992-10-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/II._Nicht_zu_geschwind_und_sehr_singbar_vorgetragen/08499_infer_corresp.txt",42,train
Alfred Brendel,0,"Piano Sonata No. 27 in E Minor, Op. 90: II. Nicht zu geschwind und sehr singbar vorzutragen",458.76,Ludwig van Beethoven,1259,"Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/II._Nicht_zu_geschwind_und_sehr_singbar_vorgetragen/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/II._Nicht_zu_geschwind_und_sehr_singbar_vorgetragen/08501.mid",https://www.youtube.com/watch?v=crY9Acj-iZQ,,8501,"The Legendary Early Recordings: Alfred Brendel, Vol. 9",2019-04-05,,"Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/II._Nicht_zu_geschwind_und_sehr_singbar_vorgetragen/08501_infer_corresp.txt",114,train
Alfred Brendel,0,"Piano Sonata No.27 in E minor, Op.90: 2. Nicht zu geschwind und sehr singbar vorgetragen",496.666,Ludwig van Beethoven,1259,"Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/II._Nicht_zu_geschwind_und_sehr_singbar_vorgetragen/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/II._Nicht_zu_geschwind_und_sehr_singbar_vorgetragen/08502.mid",https://www.youtube.com/watch?v=1u_ocEWDKZA,,8502,Beethoven: The Late Piano Sonatas,1993-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/II._Nicht_zu_geschwind_und_sehr_singbar_vorgetragen/08502_infer_corresp.txt",68,train
Alfred Brendel,0,"Piano Sonata No.27 in E minor, Op.90: 2. Nicht zu geschwind und sehr singbar vorgetragen",496.64,Ludwig van Beethoven,1259,"Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/II._Nicht_zu_geschwind_und_sehr_singbar_vorgetragen/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/II._Nicht_zu_geschwind_und_sehr_singbar_vorgetragen/08503.mid",https://www.youtube.com/watch?v=AFnLXVMym6w,,8503,Brendel spielt Beethoven (Klavierkonzerte / Klaviersonaten),2010-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/II._Nicht_zu_geschwind_und_sehr_singbar_vorgetragen/08503_infer_corresp.txt",72,train
Alfred Brendel,0,"Piano Sonata No.27 in E minor, Op.90: 2. Nicht zu geschwind und sehr singbar vorgetragen",483.0,Ludwig van Beethoven,1259,"Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/II._Nicht_zu_geschwind_und_sehr_singbar_vorgetragen/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/II._Nicht_zu_geschwind_und_sehr_singbar_vorgetragen/08504.mid",https://www.youtube.com/watch?v=wJrJv8tlYRA,,8504,Beethoven: The Complete Piano Sonatas,2009-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/II._Nicht_zu_geschwind_und_sehr_singbar_vorgetragen/08504_infer_corresp.txt",65,train
Friedrich Gulda,3,"Piano Sonata No. 27 in E Minor, Op. 90: II. Nicht zu geschwind und sehr singbar vorgetragen",360.2,Ludwig van Beethoven,1259,"Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/II._Nicht_zu_geschwind_und_sehr_singbar_vorgetragen/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/II._Nicht_zu_geschwind_und_sehr_singbar_vorgetragen/08509.mid",https://www.youtube.com/watch?v=yuhXtEPeWAU,,8509,Beethoven: Complete Piano Sonatas,2021-07-23,,"Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/II._Nicht_zu_geschwind_und_sehr_singbar_vorgetragen/08509_infer_corresp.txt",15,test
Friedrich Gulda,3,"Piano Sonata No. 27 in E Minor, Op. 90: II. Nicht zu geschwind und sehr singbar vorgetragen",413.236,Ludwig van Beethoven,1259,"Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/II._Nicht_zu_geschwind_und_sehr_singbar_vorgetragen/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/II._Nicht_zu_geschwind_und_sehr_singbar_vorgetragen/08511.mid",https://www.youtube.com/watch?v=8UHPMjelp_w,,8511,"Piano Masterpieces: Friedrich Gulda, Vol. 2 (Vienna, 1960)",2013-07-02,,"Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/II._Nicht_zu_geschwind_und_sehr_singbar_vorgetragen/08511_infer_corresp.txt",97,validation
Friedrich Gulda,3,"Piano Sonata No. 27 in E Minor, Op. 90: II. Nicht zu geschwind und sehr singbar vorgetragen",378.506,Ludwig van Beethoven,1259,"Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/II._Nicht_zu_geschwind_und_sehr_singbar_vorgetragen/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/II._Nicht_zu_geschwind_und_sehr_singbar_vorgetragen/08512.mid",https://www.youtube.com/watch?v=w-0TEX2MpMQ,,8512,Gulda plays Beethoven,2005-01-01,,"Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/II._Nicht_zu_geschwind_und_sehr_singbar_vorgetragen/08512_infer_corresp.txt",80,train
