artist,artist_id,track,track_duration(s),composer,audio_path,youtube_links,audio_duration,composition_id,audio_new_path,midi_path,album,album_date,split,score_path
Claudio Arrau,11.0,"Piano Sonata No. 21 in B flat, D.960: 3. Scherzo (Allegro vivace con delicatezza)",289.893,Franz Schubert,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/3._Scherzo_(Allegro_vivace_con_delicatezza)/4.mp3",https://www.youtube.com/watch?v=mZ6zmcAqXFk,289.0,842,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/3._Scherzo_(Allegro_vivace_con_delicatezza)/03801.mp3","Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/3._Scherzo_(Allegro_vivace_con_delicatezza)/03801.mid",Schubert-Arrau heritage,2003-01-01,train,
Claudio Arrau,11.0,"Piano Sonata No.21 in B flat, D.960: 3. Scherzo (Allegro vivace con delicatezza)",288.0,Franz Schubert,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/3._Scherzo_(Allegro_vivace_con_delicatezza)/5.mp3",https://www.youtube.com/watch?v=Oy5KbenunHo,287.0,842,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/3._Scherzo_(Allegro_vivace_con_delicatezza)/03802.mp3","Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/3._Scherzo_(Allegro_vivace_con_delicatezza)/03802.mid",Schubert: Late Piano Sonatas,2003-01-01,train,
Alfred Brendel,19.0,"Piano Sonata No. 21 in B flat, D.960: 3. Scherzo (Allegro vivace con delicatezza)",238.022,Franz Schubert,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/3._Scherzo_(Allegro_vivace_con_delicatezza)/6.mp3",https://www.youtube.com/watch?v=sunGTK82hFg,238.0,842,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/3._Scherzo_(Allegro_vivace_con_delicatezza)/03803.mp3","Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/3._Scherzo_(Allegro_vivace_con_delicatezza)/03803.mid","Schubert: Moments Musicaux; Piano Sonata in B Flat, D.960",2014-01-01,train,
Alfred Brendel,19.0,"Piano Sonata No. 21 in B flat, D.960: 3. Scherzo (Allegro vivace con delicatezza)",237.0,Franz Schubert,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/3._Scherzo_(Allegro_vivace_con_delicatezza)/8.mp3",https://www.youtube.com/watch?v=uKijkO5bpwk,237.0,842,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/3._Scherzo_(Allegro_vivace_con_delicatezza)/03805.mp3","Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/3._Scherzo_(Allegro_vivace_con_delicatezza)/03805.mid",Schubert: The Last Three Piano Sonatas,1993-01-01,train,
Alfred Brendel,19.0,"Piano Sonata No.21 in B flat, D.960: 3. Scherzo (Allegro vivace con delicatezza)",228.8,Franz Schubert,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/3._Scherzo_(Allegro_vivace_con_delicatezza)/9.mp3",https://www.youtube.com/watch?v=DRwIB8BoNp0,228.0,842,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/3._Scherzo_(Allegro_vivace_con_delicatezza)/03806.mp3","Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/3._Scherzo_(Allegro_vivace_con_delicatezza)/03806.mid","Schubert: Piano Sonata in flat, D.960/ ""Wanderer"" Fantasie, D.760",1989-01-01,train,
Alfred Brendel,19.0,"Piano Sonata No.21 in B flat, D.960: 3. Scherzo (Allegro vivace con delicatezza)",238.0,Franz Schubert,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/3._Scherzo_(Allegro_vivace_con_delicatezza)/10.mp3",https://www.youtube.com/watch?v=uUiwGdEmGWc,238.0,842,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/3._Scherzo_(Allegro_vivace_con_delicatezza)/03807.mp3","Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/3._Scherzo_(Allegro_vivace_con_delicatezza)/03807.mid",Schubert: Piano Sonata in B flat; Fantasy in C,1972-01-01,train,
Sviatoslav Richter,0.0,"Piano Sonata No.19 in C Minor, D. 958: III. Menuetto allegro",211.826,Franz Schubert,"Franz_Schubert/Piano_Sonata_No.19_in_C_minor,_D.958/3._Menuetto_(Allegro)/4.mp3",https://www.youtube.com/watch?v=vXgg0sorHAE,211.0,853,"Franz_Schubert/Piano_Sonata_No.19_in_C_minor,_D.958/3._Menuetto_(Allegro)/03839.mp3","Franz_Schubert/Piano_Sonata_No.19_in_C_minor,_D.958/3._Menuetto_(Allegro)/03839.mid",Schubert: Piano Sonatas Nos. 19 & 21,1973-01-01,train,
András Schiff,4.0,"Piano Sonata No.19 in C minor, D.958: 3. Menuetto (Allegro)",180.266,Franz Schubert,"Franz_Schubert/Piano_Sonata_No.19_in_C_minor,_D.958/3._Menuetto_(Allegro)/7.mp3",https://www.youtube.com/watch?v=IhSb8U4bzQY,180.0,853,"Franz_Schubert/Piano_Sonata_No.19_in_C_minor,_D.958/3._Menuetto_(Allegro)/03840.mp3","Franz_Schubert/Piano_Sonata_No.19_in_C_minor,_D.958/3._Menuetto_(Allegro)/03840.mid",Schubert: The Late Piano Sonatas,2003-01-01,train,
Daniel Barenboim,9.0,"Piano Sonata No. 19 in C Minor, D. 958: III. Menuetto (Allegro)",222.96,Franz Schubert,"Franz_Schubert/Piano_Sonata_No.19_in_C_minor,_D.958/3._Menuetto_(Allegro)/10.mp3",https://www.youtube.com/watch?v=03Iy213C5JE,222.0,853,"Franz_Schubert/Piano_Sonata_No.19_in_C_minor,_D.958/3._Menuetto_(Allegro)/03843.mp3","Franz_Schubert/Piano_Sonata_No.19_in_C_minor,_D.958/3._Menuetto_(Allegro)/03843.mid",Schubert: Piano Sonatas,2014-01-01,train,
Claudio Arrau,11.0,"Piano Sonata No. 19 in C minor, D.958: 3. Menuetto (Allegro)",221.013,Franz Schubert,"Franz_Schubert/Piano_Sonata_No.19_in_C_minor,_D.958/3._Menuetto_(Allegro)/11.mp3",https://www.youtube.com/watch?v=yu2UOasIpJ4,220.0,853,"Franz_Schubert/Piano_Sonata_No.19_in_C_minor,_D.958/3._Menuetto_(Allegro)/03844.mp3","Franz_Schubert/Piano_Sonata_No.19_in_C_minor,_D.958/3._Menuetto_(Allegro)/03844.mid",Schubert-Arrau heritage,2003-01-01,train,
Claudio Arrau,11.0,"Piano Sonata No.19 in C minor, D.958: 3. Menuetto (Allegro)",217.0,Franz Schubert,"Franz_Schubert/Piano_Sonata_No.19_in_C_minor,_D.958/3._Menuetto_(Allegro)/12.mp3",https://www.youtube.com/watch?v=bMUKwHDil-4,216.0,853,"Franz_Schubert/Piano_Sonata_No.19_in_C_minor,_D.958/3._Menuetto_(Allegro)/03845.mp3","Franz_Schubert/Piano_Sonata_No.19_in_C_minor,_D.958/3._Menuetto_(Allegro)/03845.mid",Schubert: Late Piano Sonatas,2003-01-01,train,
Alfred Brendel,19.0,"Piano Sonata No. 19 in C Minor, D. 958: III. Menuetto. Allegro",200.0,Franz Schubert,"Franz_Schubert/Piano_Sonata_No.19_in_C_minor,_D.958/3._Menuetto_(Allegro)/14.mp3",https://www.youtube.com/watch?v=iIL_KFnUMTE,200.0,853,"Franz_Schubert/Piano_Sonata_No.19_in_C_minor,_D.958/3._Menuetto_(Allegro)/03847.mp3","Franz_Schubert/Piano_Sonata_No.19_in_C_minor,_D.958/3._Menuetto_(Allegro)/03847.mid",Schubert: The Last Three Piano Sonatas,1993-01-01,train,
Alfred Brendel,19.0,"Piano Sonata No.19 in C minor, D.958: 3. Menuetto (Allegro)",195.893,Franz Schubert,"Franz_Schubert/Piano_Sonata_No.19_in_C_minor,_D.958/3._Menuetto_(Allegro)/15.mp3",https://www.youtube.com/watch?v=dVaThLeniRU,195.0,853,"Franz_Schubert/Piano_Sonata_No.19_in_C_minor,_D.958/3._Menuetto_(Allegro)/03848.mp3","Franz_Schubert/Piano_Sonata_No.19_in_C_minor,_D.958/3._Menuetto_(Allegro)/03848.mid","Schubert: Piano Sonata In C minor, D958; 6 Moments Musicaux, D.780",1989-01-01,train,
Wilhelm Kempff,28.0,"Piano Sonata No. 19 in C Minor, D. 958: III. Menuetto. Allegro",230.04,Franz Schubert,"Franz_Schubert/Piano_Sonata_No.19_in_C_minor,_D.958/3._Menuetto_(Allegro)/19.mp3",https://www.youtube.com/watch?v=0El1vTR1MM8,231.0,853,"Franz_Schubert/Piano_Sonata_No.19_in_C_minor,_D.958/3._Menuetto_(Allegro)/03850.mp3","Franz_Schubert/Piano_Sonata_No.19_in_C_minor,_D.958/3._Menuetto_(Allegro)/03850.mid",Deep Dive - Kempff,2022-02-18,train,
Sviatoslav Richter,0.0,"Piano Sonata No.19 in C Minor, D. 958: II. Adagio",498.0,Franz Schubert,"Franz_Schubert/Piano_Sonata_No.19_in_C_minor,_D.958/2._Adagio/5.mp3",https://www.youtube.com/watch?v=1TuYXvdBYQg,497.0,855,"Franz_Schubert/Piano_Sonata_No.19_in_C_minor,_D.958/2._Adagio/03892.mp3","Franz_Schubert/Piano_Sonata_No.19_in_C_minor,_D.958/2._Adagio/03892.mid",Schubert: Piano Sonatas Nos. 19 & 21,1973-01-01,train,
András Schiff,4.0,"Piano Sonata No.19 in C minor, D.958: 2. Adagio",464.0,Franz Schubert,"Franz_Schubert/Piano_Sonata_No.19_in_C_minor,_D.958/2._Adagio/8.mp3",https://www.youtube.com/watch?v=aXF1JNGYaE0,464.0,855,"Franz_Schubert/Piano_Sonata_No.19_in_C_minor,_D.958/2._Adagio/03893.mp3","Franz_Schubert/Piano_Sonata_No.19_in_C_minor,_D.958/2._Adagio/03893.mid",Schubert: The Late Piano Sonatas,2003-01-01,train,
Daniel Barenboim,9.0,"Piano Sonata No. 19 in C Minor, D. 958: II. Adagio",464.72,Franz Schubert,"Franz_Schubert/Piano_Sonata_No.19_in_C_minor,_D.958/2._Adagio/11.mp3",https://www.youtube.com/watch?v=PQeJb9Q-QrE,464.0,855,"Franz_Schubert/Piano_Sonata_No.19_in_C_minor,_D.958/2._Adagio/03896.mp3","Franz_Schubert/Piano_Sonata_No.19_in_C_minor,_D.958/2._Adagio/03896.mid",Schubert: Piano Sonatas,2014-01-01,train,
Claudio Arrau,11.0,"Piano Sonata No. 19 in C minor, D.958: 2. Adagio",506.0,Franz Schubert,"Franz_Schubert/Piano_Sonata_No.19_in_C_minor,_D.958/2._Adagio/12.mp3",https://www.youtube.com/watch?v=geun_zqvPDk,505.0,855,"Franz_Schubert/Piano_Sonata_No.19_in_C_minor,_D.958/2._Adagio/03897.mp3","Franz_Schubert/Piano_Sonata_No.19_in_C_minor,_D.958/2._Adagio/03897.mid",Schubert-Arrau heritage,2003-01-01,train,
Claudio Arrau,11.0,"Piano Sonata No.19 in C minor, D.958: 2. Adagio",502.0,Franz Schubert,"Franz_Schubert/Piano_Sonata_No.19_in_C_minor,_D.958/2._Adagio/13.mp3",https://www.youtube.com/watch?v=ygM0X36MEC0,501.0,855,"Franz_Schubert/Piano_Sonata_No.19_in_C_minor,_D.958/2._Adagio/03898.mp3","Franz_Schubert/Piano_Sonata_No.19_in_C_minor,_D.958/2._Adagio/03898.mid",Schubert: Late Piano Sonatas,2003-01-01,train,
Alfred Brendel,19.0,"Piano Sonata No. 19 in C Minor, D. 958: II. Adagio",548.0,Franz Schubert,"Franz_Schubert/Piano_Sonata_No.19_in_C_minor,_D.958/2._Adagio/16.mp3",https://www.youtube.com/watch?v=p_ES_Rn2hWY,548.0,855,"Franz_Schubert/Piano_Sonata_No.19_in_C_minor,_D.958/2._Adagio/03901.mp3","Franz_Schubert/Piano_Sonata_No.19_in_C_minor,_D.958/2._Adagio/03901.mid",Schubert: The Last Three Piano Sonatas,1993-01-01,train,
Alfred Brendel,19.0,"Piano Sonata No.19 in C minor, D.958: 2. Adagio",496.0,Franz Schubert,"Franz_Schubert/Piano_Sonata_No.19_in_C_minor,_D.958/2._Adagio/17.mp3",https://www.youtube.com/watch?v=R1Nogq4ZFpU,496.0,855,"Franz_Schubert/Piano_Sonata_No.19_in_C_minor,_D.958/2._Adagio/03902.mp3","Franz_Schubert/Piano_Sonata_No.19_in_C_minor,_D.958/2._Adagio/03902.mid","Schubert: Piano Sonata In C minor, D958; 6 Moments Musicaux, D.780",1989-01-01,train,
Wilhelm Kempff,28.0,"Piano Sonata No. 19 in C Minor, D. 958: II. Adagio",414.426,Franz Schubert,"Franz_Schubert/Piano_Sonata_No.19_in_C_minor,_D.958/2._Adagio/23.mp3",https://www.youtube.com/watch?v=1IFYkrxLTIs,415.0,855,"Franz_Schubert/Piano_Sonata_No.19_in_C_minor,_D.958/2._Adagio/03906.mp3","Franz_Schubert/Piano_Sonata_No.19_in_C_minor,_D.958/2._Adagio/03906.mid",Deep Dive - Kempff,2022-02-18,train,
András Schiff,4.0,"6 Moments musicaux, Op.94 D.780: No.5 in F minor (Allegro vivace)",149.16,Franz Schubert,"Franz_Schubert/6_Moments_musicaux,_Op.94_D.780/No.5_in_F_minor_(Allegro_vivace)/2.mp3",https://www.youtube.com/watch?v=95jwm5rcLfk,149.0,866,"Franz_Schubert/6_Moments_musicaux,_Op.94_D.780/No.5_in_F_minor_(Allegro_vivace)/03956.mp3","Franz_Schubert/6_Moments_musicaux,_Op.94_D.780/No.5_in_F_minor_(Allegro_vivace)/03956.mid",Schubert: Piano Sonatas; Impromptus,2011-01-01,train,
Claudio Arrau,11.0,"6 Moments musicaux, Op.94, D.780: No.5 in F Minor (Allegro vivace)",167.0,Franz Schubert,"Franz_Schubert/6_Moments_musicaux,_Op.94_D.780/No.5_in_F_minor_(Allegro_vivace)/8.mp3",https://www.youtube.com/watch?v=tgwJgclbSoE,167.0,866,"Franz_Schubert/6_Moments_musicaux,_Op.94_D.780/No.5_in_F_minor_(Allegro_vivace)/03959.mp3","Franz_Schubert/6_Moments_musicaux,_Op.94_D.780/No.5_in_F_minor_(Allegro_vivace)/03959.mid",The Final Sessions,2006-01-01,train,
Claudio Arrau,11.0,"6 Moments musicaux, Op.94, D.780: No.5 in F Minor (Allegro vivace)",169.946,Franz Schubert,"Franz_Schubert/6_Moments_musicaux,_Op.94_D.780/No.5_in_F_minor_(Allegro_vivace)/9.mp3",https://www.youtube.com/watch?v=s5ZIfjqtyH8,169.0,866,"Franz_Schubert/6_Moments_musicaux,_Op.94_D.780/No.5_in_F_minor_(Allegro_vivace)/03960.mp3","Franz_Schubert/6_Moments_musicaux,_Op.94_D.780/No.5_in_F_minor_(Allegro_vivace)/03960.mid",Schubert-Arrau heritage,2003-01-01,train,
Alfred Brendel,19.0,"6 Moments musicaux, Op. 94, D. 780: No. 5 in F Minor. Allegro vivace",127.0,Franz Schubert,"Franz_Schubert/6_Moments_musicaux,_Op.94_D.780/No.5_in_F_minor_(Allegro_vivace)/10.mp3",https://www.youtube.com/watch?v=RSce5v6kyyw,127.0,866,"Franz_Schubert/6_Moments_musicaux,_Op.94_D.780/No.5_in_F_minor_(Allegro_vivace)/03961.mp3","Franz_Schubert/6_Moments_musicaux,_Op.94_D.780/No.5_in_F_minor_(Allegro_vivace)/03961.mid",Brendel Plays Schubert,2000-01-01,train,
Alfred Brendel,19.0,"6 Moments musicaux, Op.94 D.780: No.5 in F minor (Allegro vivace)",119.0,Franz Schubert,"Franz_Schubert/6_Moments_musicaux,_Op.94_D.780/No.5_in_F_minor_(Allegro_vivace)/12.mp3",https://www.youtube.com/watch?v=T3QDglaxXvw,119.0,866,"Franz_Schubert/6_Moments_musicaux,_Op.94_D.780/No.5_in_F_minor_(Allegro_vivace)/03962.mp3","Franz_Schubert/6_Moments_musicaux,_Op.94_D.780/No.5_in_F_minor_(Allegro_vivace)/03962.mid","Schubert: Piano Sonata In C minor, D958; 6 Moments Musicaux, D.780",1989-01-01,train,
András Schiff,4.0,"Piano Sonata No.16 in A minor, D.845: 1. Moderato",686.0,Franz Schubert,"Franz_Schubert/Piano_Sonata_No._16_in_A_Minor,_Op._42,_D._845/I._Moderato/5.mp3",https://www.youtube.com/watch?v=QHYdKPKFNDo,685.0,899,"Franz_Schubert/Piano_Sonata_No._16_in_A_Minor,_Op._42,_D._845/I._Moderato/04273.mp3","Franz_Schubert/Piano_Sonata_No._16_in_A_Minor,_Op._42,_D._845/I._Moderato/04273.mid",Schubert: Piano Sonatas; Impromptus,2011-01-01,train,
Daniel Barenboim,9.0,"Piano Sonata No. 16 in A Minor, D. 845: I. Moderato",652.133,Franz Schubert,"Franz_Schubert/Piano_Sonata_No._16_in_A_Minor,_Op._42,_D._845/I._Moderato/8.mp3",https://www.youtube.com/watch?v=dNyOZf6uSlw,652.0,899,"Franz_Schubert/Piano_Sonata_No._16_in_A_Minor,_Op._42,_D._845/I._Moderato/04276.mp3","Franz_Schubert/Piano_Sonata_No._16_in_A_Minor,_Op._42,_D._845/I._Moderato/04276.mid",Schubert: Piano Sonatas,2014-01-01,train,
András Schiff,4.0,"Piano Sonata No.16 in A minor, D.845: 2. Andante, poco mosso",712.3330000000001,Franz Schubert,"Franz_Schubert/Piano_Sonata_No._16_in_A_Minor,_Op._42,_D._845/II._Andante_poco_moto/5.mp3",https://www.youtube.com/watch?v=lYnw39QGR0A,712.0,900,"Franz_Schubert/Piano_Sonata_No._16_in_A_Minor,_Op._42,_D._845/II._Andante_poco_moto/04285.mp3","Franz_Schubert/Piano_Sonata_No._16_in_A_Minor,_Op._42,_D._845/II._Andante_poco_moto/04285.mid",Schubert: Piano Sonatas; Impromptus,2011-01-01,train,
Daniel Barenboim,9.0,"Piano Sonata No. 16 in A Minor, D. 845: II. Andante, poco mosso",749.08,Franz Schubert,"Franz_Schubert/Piano_Sonata_No._16_in_A_Minor,_Op._42,_D._845/II._Andante_poco_moto/7.mp3",https://www.youtube.com/watch?v=Zrka4kkgPHI,749.0,900,"Franz_Schubert/Piano_Sonata_No._16_in_A_Minor,_Op._42,_D._845/II._Andante_poco_moto/04287.mp3","Franz_Schubert/Piano_Sonata_No._16_in_A_Minor,_Op._42,_D._845/II._Andante_poco_moto/04287.mid",Schubert: Piano Sonatas,2014-01-01,train,
Wilhelm Kempff,28.0,"Piano Sonata No. 16 in A Minor, D. 845: II. Andante, poco mosso",544.3330000000001,Franz Schubert,"Franz_Schubert/Piano_Sonata_No._16_in_A_Minor,_Op._42,_D._845/II._Andante_poco_moto/11.mp3",https://www.youtube.com/watch?v=RfLkoLjRzXc,545.0,900,"Franz_Schubert/Piano_Sonata_No._16_in_A_Minor,_Op._42,_D._845/II._Andante_poco_moto/04291.mp3","Franz_Schubert/Piano_Sonata_No._16_in_A_Minor,_Op._42,_D._845/II._Andante_poco_moto/04291.mid",Deep Dive - Kempff,2022-02-18,train,
Claudio Arrau,11.0,"3 Klavierstücke, D.946: No.3 in C Major (Allegro)",339.0,Franz Schubert,"Franz_Schubert/3_Klavierstücke,_D._946/No._3_in_C_Major/5.mp3",https://www.youtube.com/watch?v=MCzQkGdbfQE,339.0,914,"Franz_Schubert/3_Klavierstücke,_D._946/No._3_in_C_Major/04354.mp3","Franz_Schubert/3_Klavierstücke,_D._946/No._3_in_C_Major/04354.mid",The Final Sessions,2006-01-01,train,
Claudio Arrau,11.0,"3 Klavierstücke, D.946: No.3 in C Major (Allegro)",343.906,Franz Schubert,"Franz_Schubert/3_Klavierstücke,_D._946/No._3_in_C_Major/6.mp3",https://www.youtube.com/watch?v=aXnyVr6eYho,343.0,914,"Franz_Schubert/3_Klavierstücke,_D._946/No._3_in_C_Major/04355.mp3","Franz_Schubert/3_Klavierstücke,_D._946/No._3_in_C_Major/04355.mid",Schubert-Arrau heritage,2003-01-01,train,
Alfred Brendel,19.0,"3 Klavierstücke, D. 946: No. 3 in C Major",305.6,Franz Schubert,"Franz_Schubert/3_Klavierstücke,_D._946/No._3_in_C_Major/11.mp3",https://www.youtube.com/watch?v=hpEsQcamcAM,305.0,914,"Franz_Schubert/3_Klavierstücke,_D._946/No._3_in_C_Major/04359.mp3","Franz_Schubert/3_Klavierstücke,_D._946/No._3_in_C_Major/04359.mid",Brendel Plays Schubert,2000-01-01,train,
Alfred Brendel,19.0,"3 Klavierstücke, D. 946: No. 3 in C Major. Allegro",301.0,Franz Schubert,"Franz_Schubert/3_Klavierstücke,_D._946/No._3_in_C_Major/13.mp3",https://www.youtube.com/watch?v=cebEAXhUbRw,300.0,914,"Franz_Schubert/3_Klavierstücke,_D._946/No._3_in_C_Major/04360.mp3","Franz_Schubert/3_Klavierstücke,_D._946/No._3_in_C_Major/04360.mid",Schubert: The Last Three Piano Sonatas,1993-01-01,train,
Claudio Arrau,11.0,"3 Klavierstücke, D.946: No.2 in E Flat Major (Allegretto)",920.0,Franz Schubert,"Franz_Schubert/3_Klavierstücke,_D._946/No._2_in_E-Flat_Major/8.mp3",https://www.youtube.com/watch?v=U_5rQqu5vU0,916.0,916,"Franz_Schubert/3_Klavierstücke,_D._946/No._2_in_E-Flat_Major/04374.mp3","Franz_Schubert/3_Klavierstücke,_D._946/No._2_in_E-Flat_Major/04374.mid",The Final Sessions,2006-01-01,train,
Claudio Arrau,11.0,"3 Klavierstücke, D.946: No.2 in E Flat Major (Allegretto)",926.986,Franz Schubert,"Franz_Schubert/3_Klavierstücke,_D._946/No._2_in_E-Flat_Major/9.mp3",https://www.youtube.com/watch?v=_gswB6kZTfE,926.0,916,"Franz_Schubert/3_Klavierstücke,_D._946/No._2_in_E-Flat_Major/04375.mp3","Franz_Schubert/3_Klavierstücke,_D._946/No._2_in_E-Flat_Major/04375.mid",Schubert-Arrau heritage,2003-01-01,train,
Alfred Brendel,19.0,"3 Klavierstücke, D. 946: No. 2 in E-Flat Major",584.293,Franz Schubert,"Franz_Schubert/3_Klavierstücke,_D._946/No._2_in_E-Flat_Major/19.mp3",https://www.youtube.com/watch?v=A6xf62dkBYM,584.0,916,"Franz_Schubert/3_Klavierstücke,_D._946/No._2_in_E-Flat_Major/04380.mp3","Franz_Schubert/3_Klavierstücke,_D._946/No._2_in_E-Flat_Major/04380.mid",Brendel Plays Schubert,2000-01-01,train,
Sviatoslav Richter,0.0,"6 Bagatelles, Op. 126: No. 4 in B Minor",221.76,Ludwig van Beethoven,"Ludwig_van_Beethoven/Bagatelles,_Op._126/No._4_in_B_Minor/1.mp3",https://www.youtube.com/watch?v=1n6JyClMCYY,221.0,1169,"Ludwig_van_Beethoven/Bagatelles,_Op._126/No._4_in_B_Minor/05988.mp3","Ludwig_van_Beethoven/Bagatelles,_Op._126/No._4_in_B_Minor/05988.mid",Sviatoslav Richter Plays Beethoven,2017-09-01,train,
Sviatoslav Richter,0.0,"6 Bagatelles, Op. 126: No. 4 in B Minor",225.053,Ludwig van Beethoven,"Ludwig_van_Beethoven/Bagatelles,_Op._126/No._4_in_B_Minor/2.mp3",https://www.youtube.com/watch?v=xnqQkvcx62g,225.0,1169,"Ludwig_van_Beethoven/Bagatelles,_Op._126/No._4_in_B_Minor/05989.mp3","Ludwig_van_Beethoven/Bagatelles,_Op._126/No._4_in_B_Minor/05989.mid","Beethoven: Piano Sonatas, Piano Concerto No. 3, 8 Bagatelles & Choral Fantasy",2014-08-01,train,
András Schiff,4.0,"6 Bagatelles, Op. 126: No. 4 in B Minor: Presto",251.173,Ludwig van Beethoven,"Ludwig_van_Beethoven/Bagatelles,_Op._126/No._4_in_B_Minor/5.mp3",https://www.youtube.com/watch?v=eBo3W_Bw5-Q,252.0,1169,"Ludwig_van_Beethoven/Bagatelles,_Op._126/No._4_in_B_Minor/05991.mp3","Ludwig_van_Beethoven/Bagatelles,_Op._126/No._4_in_B_Minor/05991.mid",Beethoven: Works Played On Beethoven's Broadwood Piano at the Hungarian National Museum,2014-07-15,train,
Alfred Brendel,19.0,"6 Bagatelles, Op. 126: No. 4 in B Major. Presto",236.706,Ludwig van Beethoven,"Ludwig_van_Beethoven/Bagatelles,_Op._126/No._4_in_B_Minor/9.mp3",https://www.youtube.com/watch?v=Nw_OVqgLwmk,236.0,1169,"Ludwig_van_Beethoven/Bagatelles,_Op._126/No._4_in_B_Minor/05995.mp3","Ludwig_van_Beethoven/Bagatelles,_Op._126/No._4_in_B_Minor/05995.mid","Brendel Plays Beethoven, Vol. 4",1995-01-01,train,
Friedrich Gulda,24.0,"6 Bagatelles, Op. 126: No. 4 in B Minor",257.013,Ludwig van Beethoven,"Ludwig_van_Beethoven/Bagatelles,_Op._126/No._4_in_B_Minor/11.mp3",https://www.youtube.com/watch?v=FifELndh61k,256.0,1169,"Ludwig_van_Beethoven/Bagatelles,_Op._126/No._4_in_B_Minor/05996.mp3","Ludwig_van_Beethoven/Bagatelles,_Op._126/No._4_in_B_Minor/05996.mid","Beehoven: Die 32 Klaviersonaten, Eroica-Variationen, Diabelli-Variationen & Sechs Bagatellen",2016-07-01,train,
Sviatoslav Richter,0.0,"6 Bagatelles, Op. 126: No. 6 in E-Flat Major",231.773,Ludwig van Beethoven,"Ludwig_van_Beethoven/Bagatelles,_Op._126/No._6_in_E-Flat_Major/1.mp3",https://www.youtube.com/watch?v=AknFsNap8uE,231.0,1172,"Ludwig_van_Beethoven/Bagatelles,_Op._126/No._6_in_E-Flat_Major/06005.mp3","Ludwig_van_Beethoven/Bagatelles,_Op._126/No._6_in_E-Flat_Major/06005.mid",Sviatoslav Richter Plays Beethoven,2017-09-01,train,
Sviatoslav Richter,0.0,"6 Bagatelles, Op. 126: No. 6 in E-Flat Major",248.6,Ludwig van Beethoven,"Ludwig_van_Beethoven/Bagatelles,_Op._126/No._6_in_E-Flat_Major/2.mp3",https://www.youtube.com/watch?v=9xgzPKaCYNE,248.0,1172,"Ludwig_van_Beethoven/Bagatelles,_Op._126/No._6_in_E-Flat_Major/06006.mp3","Ludwig_van_Beethoven/Bagatelles,_Op._126/No._6_in_E-Flat_Major/06006.mid","Beethoven: Piano Sonatas, Piano Concerto No. 3, 8 Bagatelles & Choral Fantasy",2014-08-01,train,
András Schiff,4.0,"6 Bagatelles, Op. 126: No. 6 in E-Flat Major: Presto - Andante amabile e con moto - Presto",270.4,Ludwig van Beethoven,"Ludwig_van_Beethoven/Bagatelles,_Op._126/No._6_in_E-Flat_Major/4.mp3",https://www.youtube.com/watch?v=ZQvpnR6KrsY,271.0,1172,"Ludwig_van_Beethoven/Bagatelles,_Op._126/No._6_in_E-Flat_Major/06008.mp3","Ludwig_van_Beethoven/Bagatelles,_Op._126/No._6_in_E-Flat_Major/06008.mid",Beethoven: Works Played On Beethoven's Broadwood Piano at the Hungarian National Museum,2014-07-15,train,
Alfred Brendel,19.0,"6 Bagatelles, Op. 126: No. 6 in E-Flat Major. Presto - Andante amabile e con moto",284.6,Ludwig van Beethoven,"Ludwig_van_Beethoven/Bagatelles,_Op._126/No._6_in_E-Flat_Major/8.mp3",https://www.youtube.com/watch?v=pyK0cwIMSQs,284.0,1172,"Ludwig_van_Beethoven/Bagatelles,_Op._126/No._6_in_E-Flat_Major/06012.mp3","Ludwig_van_Beethoven/Bagatelles,_Op._126/No._6_in_E-Flat_Major/06012.mid","Brendel Plays Beethoven, Vol. 4",1995-01-01,train,
